block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev expected
128 1.89183333333 1.81637688056 1.927 1.7730870443 2.308 2.39442579524 2.0
129 1.77783333333 1.75937813351 1.93366666667 1.85681624173 2.52633333333 2.20751642752 2.0
130 1.98366666667 2.23267898374 2.22216666667 1.97556047603 2.1235 1.82973904484 2.0
131 2.07416666667 2.1936174778 1.69583333333 1.65097845568 1.64516666667 1.42300990666 2.0
132 1.72416666667 1.46981173209 2.18216666667 2.08380295374 2.20033333333 1.97019595754 2.0
133 1.72166666667 1.45610114881 1.77783333333 1.83254082113 2.24916666667 2.2263340258 2.0
134 2.17133333333 1.99097976997 1.90733333333 1.97804381482 2.0085 1.82588714359 2.0
135 1.68166666667 2.09045250285 1.9505 1.75042289335 1.84116666667 1.67803697317 2.0
136 2.207 2.00857077435 2.274 1.94938354928 2.0665 1.99840421754 2.0
137 1.841 1.75221830832 1.989 1.85719355181 2.38216666667 2.36516531604 2.0
138 1.99416666667 1.86037537282 2.04433333333 1.92828827375 1.91116666667 1.85078820296 2.0
139 2.233 2.24615718753 2.217 2.23690880458 1.74716666667 1.71609060723 2.0
140 2.31116666667 2.43841940495 2.09566666667 2.11545322173 1.99983333333 1.93257383789 2.0
141 1.9075 1.89904709292 1.94066666667 1.97172417499 1.9015 1.80162287181 2.0
142 2.09833333333 2.04607415419 1.95833333333 1.8850206306 1.87716666667 2.02247463245 2.0
143 2.36133333333 2.15636638816 2.09416666667 1.77404806242 2.05216666667 1.72406279694 2.0
144 1.82633333333 1.73360763855 2.1485 1.89386743494 2.26533333333 2.19511538548 2.0
145 2.17133333333 2.16319604084 2.45233333333 2.78963062071 1.9365 1.77421139759 2.0
146 1.8875 2.05100161845 2.07483333333 2.43412943028 1.85966666667 2.11776766641 2.0
147 1.866 2.03142249011 1.943 1.9426273446 1.9695 1.79254173204 2.0
148 2.12366666667 1.91530122377 2.12466666667 2.11109302916 2.24783333333 2.19969525036 2.0
149 2.17933333333 2.07243833845 1.85083333333 1.85766336952 2.023 1.85351734698 2.0
150 1.8705 1.71854404625 2.1155 1.85143376123 2.215 1.80476298844 2.0
151 2.1785 2.16210069531 1.78983333333 1.54625155169 2.15066666667 1.7900697069 2.0
152 1.93383333333 2.00158472633 2.09933333333 2.05077616743 1.79333333333 1.54497572796 2.0
153 1.507 1.50503078595 2.08866666667 2.03367330491 2.01566666667 1.75862923261 2.0
154 2.00033333333 1.87382256364 2.09283333333 1.90579416954 1.886 1.79968163851 2.0
155 2.154 2.23908602385 1.83483333333 1.72064925569 2.43583333333 2.30624920958 2.0
156 1.92583333333 1.62781614953 1.82 1.94948996179 2.0405 1.90258633181 2.0
157 2.07433333333 2.03592105828 2.187 1.6662742538 1.86283333333 1.89295015929 2.0
158 2.26916666667 2.27912065767 1.64883333333 1.73221960213 1.70366666667 1.84664046311 2.0
159 1.772 1.69496292978 2.012 1.995021693 1.976 1.73996858209 2.0
160 1.75483333333 2.06462035116 1.97383333333 2.15427643821 2.17083333333 2.06614425521 2.0
161 1.99916666667 1.96490793536 1.88966666667 1.75233935704 1.87666666667 1.90512320978 2.0
162 2.2905 2.33806574259 1.64716666667 1.44450886502 1.95133333333 1.72590343492 2.0
163 2.13866666667 1.69857109883 1.9925 1.94729495426 1.83416666667 1.95113837854 2.0
164 1.75016666667 1.6292099227 1.6505 1.4774799397 1.825 1.59844803203 2.0
165 1.84166666667 1.87355499875 1.60933333333 1.50138143795 1.84016666667 1.90230867778 2.0
166 2.3695 2.32016289538 1.66866666667 1.73355171701 1.9715 1.9597835694 2.0
167 2.30983333333 2.84983244634 1.8355 1.93333858476 1.79466666667 1.83578605628 2.0
168 1.93716666667 1.87377345808 2.45366666667 2.53025205156 2.337 2.97801162224 2.0
169 1.787 1.9547230267 1.781 1.81028699382 1.806 1.6785336193 2.0
170 1.699 1.60808688958 2.0475 2.4140357806 2.05633333333 1.70207353934 2.0
171 1.828 1.69613757304 1.96633333333 1.83390594088 1.8165 1.48396146813 2.0
172 2.10516666667 2.00678252019 2.1165 1.91756282673 2.31316666667 2.42546363838 2.0
173 1.61366666667 1.92848872897 1.74983333333 1.78755341024 2.11283333333 2.42829027072 2.0
174 1.64383333333 1.49422156434 2.25383333333 2.17317721193 2.21616666667 2.18765279466 2.0
175 2.17883333333 2.42938132842 1.778 1.93427689618 2.1135 2.0220694776 2.0
176 1.99633333333 1.59611608461 1.8655 1.72211635786 1.831 1.80090103991 2.0
177 2.20916666667 2.19051411393 1.97516666667 1.87613742537 2.19733333333 2.21433551608 2.0
178 2.23733333333 2.07411978653 1.90183333333 1.83596159334 2.1035 2.30725220771 2.0
179 2.10566666667 1.95298663021 1.83233333333 1.54669328282 1.745 1.71102227403 2.0
180 2.32633333333 2.28691954384 1.95433333333 1.97434183126 2.128 2.23210150108 2.0
181 2.08916666667 1.86042165919 1.54333333333 1.57085963727 1.666 1.5718229332 2.0
182 2.184 2.28384899287 1.76816666667 1.51076708809 2.43166666667 2.24787245091 2.0
183 2.10783333333 2.16009446167 1.93533333333 2.03869004783 2.13983333333 2.24658493298 2.0
184 2.35883333333 2.39743781636 1.907 1.70367768861 1.81933333333 1.78394961314 2.0
185 2.17433333333 2.24379443008 2.3685 2.25444486269 2.05483333333 1.81193312208 2.0
186 1.79816666667 1.47851444776 1.906 1.84468835067 2.07616666667 1.74096118886 2.0
187 1.737 1.73146947867 2.0915 2.15352875145 2.2765 2.35373355308 2.0
188 2.21283333333 2.06509867265 2.0115 1.61721244224 2.099 1.97384962278 2.0
189 1.9855 1.87254380604 2.08933333333 2.09122175879 2.3335 2.197003635 2.0
190 2.21483333333 2.19308622595 1.91383333333 1.89726712083 2.03783333333 2.0016713225 2.0
191 2.08883333333 1.92753448593 1.8315 1.47297298572 1.97 1.83430580269 2.0
192 1.96133333333 1.92238983213 1.71183333333 2.03767336686 2.124 1.97398542154 2.0
193 1.88266666667 1.88119483308 1.64983333333 1.82281603722 1.87533333333 1.8430763534 2.0
194 2.1245 2.30329408433 2.08316666667 2.13881911214 1.92433333333 1.95583233205 2.0
195 2.015 2.00760567731 1.62816666667 1.65351930238 2.07583333333 1.90946527564 2.0
196 2.00483333333 1.96276349257 2.14766666667 2.49748097535 2.08966666667 2.31565778992 2.0
197 1.90933333333 2.118478647 2.30333333333 1.96569750131 1.41016666667 1.40837947656 2.0
198 2.098 1.94938919209 2.04233333333 2.00655235001 2.02066666667 1.73600934457 2.0
199 1.77916666667 1.77121799744 2.13883333333 1.97698993281 2.01366666667 2.02743047559 2.0
200 1.9615 1.98478895464 2.211 2.28017691809 1.80883333333 1.54403593618 2.0
201 2.02116666667 2.04161000602 1.893 1.82129102562 1.70216666667 1.63119358991 2.0
202 2.233 2.12528034752 2.34966666667 2.44780511661 2.19016666667 2.17344848238 2.0
203 1.64 1.59079470007 1.726 1.74632840236 1.9555 2.22960267387 2.0
204 1.94266666667 2.16276998315 1.92833333333 2.26502330133 1.99683333333 1.95908807442 2.0
205 1.65883333333 1.98017038408 1.81116666667 2.00070828431 2.19916666667 2.36260140876 2.0
206 2.46016666667 2.35369319132 1.66333333333 1.53921516798 1.96216666667 1.94405197547 2.0
207 1.937 1.89641706032 1.92833333333 1.9153132903 1.77366666667 1.52760738848 2.0
208 2.5005 2.24722354004 1.89533333333 1.67817870853 1.91733333333 1.77335200491 2.0
209 2.09566666667 2.12472039991 2.0115 2.45017085005 1.9875 2.02157580862 2.0
210 1.85383333333 1.88690200976 1.83766666667 1.92434349556 2.11783333333 2.17543770181 2.0
211 1.643 1.57915445026 2.16216666667 2.10982734286 2.18483333333 2.10889267284 2.0
212 1.79466666667 1.61921428134 2.116 2.10207558803 2.08133333333 2.02574853106 2.0
213 1.85783333333 1.82738345882 1.8485 1.51171553578 1.701 1.49371985325 2.0
214 2.021 2.03269200268 2.07116666667 2.1337055079 1.88666666667 1.93182987519 2.0
215 2.02966666667 1.95550303275 1.87633333333 1.73280148892 1.79866666667 1.78787844479 2.0
216 2.1095 1.89832565846 2.08816666667 1.94504540792 1.72483333333 1.4753427003 2.0
217 2.1795 2.10150323843 2.24166666667 2.0282744445 2.10783333333 2.16597611431 2.0
218 2.0935 2.01801455644 1.538 1.50387292607 2.07483333333 2.27150524616 2.0
219 2.22883333333 1.94513903388 2.1945 2.2048873176 1.883 1.84827093372 2.0
220 1.8505 1.73175000602 2.21866666667 2.05713565695 1.82533333333 1.85043310246 2.0
221 2.09316666667 1.88378327221 2.30933333333 2.28061312419 1.847 1.67063091874 2.0
222 1.82066666667 1.67325882968 1.98716666667 2.04919070069 2.02766666667 2.45199603498 2.0
223 1.895 2.28381077733 2.051 1.95890108082 1.738 1.6576993428 2.0
224 2.06133333333 2.01015875548 1.67783333333 1.48192265318 2.05866666667 2.13133171723 2.0
225 2.10266666667 2.05937115537 2.28516666667 2.20370382034 1.83116666667 1.40074118277 2.0
226 2.13566666667 1.78352182804 2.0535 1.96508028533 2.21516666667 1.93012966605 2.0
227 2.1015 1.94079607807 2.324 2.22446288149 2.09683333333 2.12504992752 2.0
228 1.81916666667 1.70456148646 1.97766666667 2.05542807112 1.79666666667 1.81858614191 2.0
229 2.064 2.24308161044 2.11766666667 2.02153382361 1.95533333333 1.83174003493 2.0
230 1.86616666667 1.78617290285 1.63166666667 1.51164461579 1.88566666667 1.96670341774 2.0
231 1.78716666667 1.81106760258 1.88216666667 1.94148318876 1.65283333333 1.50438258838 2.0
232 2.0525 2.06528095345 1.49666666667 1.62158530114 1.99516666667 2.20756564644 2.0
233 1.91683333333 1.98597792172 2.268 2.76662216832 1.52416666667 1.5882614097 2.0
234 2.07 2.01346439971 2.03116666667 2.08655172074 1.89416666667 1.71723999326 2.0
235 2.14283333333 2.01142881085 1.8555 1.9811431254 2.3935 2.58187689589 2.0
236 1.783 1.78328189957 2.111 1.95426061608 1.84 1.54730949285 2.0
237 2.1505 1.90113482922 1.7885 1.76590187062 1.635 1.59187258703 2.0
238 1.878 1.95552192522 2.25016666667 1.95120118987 1.74366666667 1.64773039192 2.0
239 1.93833333333 1.54736783675 1.83933333333 1.58020132332 2.201 2.06091244625 2.0
240 1.61533333333 1.68798479456 1.94883333333 2.08036088616 1.59266666667 1.50210097308 2.0
241 2.18366666667 2.48194925635 1.9605 1.94593401595 1.88333333333 2.16481844248 2.0
242 1.9845 2.29519214277 1.95966666667 1.8708720189 2.07316666667 2.05823264936 2.0
243 2.26266666667 2.22399805156 1.709 1.5254861156 1.90283333333 1.82275593387 2.0
244 1.9735 2.48863426959 1.9215 1.69837061621 1.9 1.90407749609 2.0
245 2.069 1.91853390205 1.93233333333 2.05893286815 1.74933333333 1.5774591384 2.0
246 1.91016666667 1.88176025011 2.05516666667 1.9290537332 1.75016666667 1.60758530964 2.0
247 1.7355 1.709050508 1.5935 1.47932209512 1.86483333333 1.58063084277 2.0
248 1.73033333333 1.74633326971 2.05083333333 2.26062230247 1.60633333333 1.28323545081 2.0
249 2.042 2.15454491199 1.8645 1.95397551304 1.91516666667 1.92249273225 2.0
250 1.90033333333 2.33976967053 1.80683333333 1.55883164047 1.64983333333 1.60917766266 2.0
251 1.9575 1.79010610331 1.96616666667 1.94316530863 1.75333333333 1.90995782385 2.0
252 2.15383333333 2.06689629773 1.9455 1.95063359365 2.0005 2.11366513562 2.0
253 2.10883333333 1.92369213147 1.98616666667 1.98178238378 1.70816666667 1.73233704541 2.0
254 1.82533333333 1.95630246469 1.90766666667 2.024327625 1.79766666667 1.60732700814 2.0
255 2.00783333333 1.89431232759 1.87233333333 1.63602366867 1.9375 2.04297220164 2.0
256 1.6905 1.47210970115 1.92083333333 2.07226979019 1.98066666667 1.90166406661 2.0
257 1.855 1.99233182756 1.634 1.66251135334 1.87833333333 1.82750208998 2.0
