block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
48 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
49 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
50 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
51 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
52 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
53 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
54 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
55 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
56 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
57 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
58 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
59 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
60 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
61 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
62 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
63 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
64 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
65 3.00033609456e+21 6.74897101968e+19 3.00537971648e+21 6.43262058086e+19 3.00751085081e+21 6.44338030106e+19 
