block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev 0.1_expected 0.33_expected 0.49_expected
129 0.0204091593316 0.0139631822197 0.190452613742 0.0434566585194 0.445856910117 0.0723959059462 0.05 0.165 0.245
130 0.020396381445 0.0137576189705 0.19021775914 0.0434858935887 0.445520105438 0.0719543996397 0.05 0.165 0.245
131 0.020408788182 0.0135016688184 0.190339931672 0.0431959170302 0.445667078716 0.0724740861487 0.05 0.165 0.245
132 0.0204475412856 0.0135769796669 0.190254501301 0.0438024162216 0.445247657859 0.0715523962362 0.05 0.165 0.245
133 0.0204807372574 0.0138223995295 0.190280196301 0.044240935811 0.44531373935 0.0717567109922 0.05 0.165 0.245
134 0.0207600908855 0.013893085267 0.190885820784 0.0438519542225 0.444881989189 0.0718910107952 0.05 0.165 0.245
135 0.0208811580031 0.013832099649 0.190870459723 0.0438966492119 0.445744612964 0.071395097416 0.05 0.165 0.245
136 0.0210904506082 0.0140011119928 0.190162438265 0.043746402567 0.44634326878 0.0703263053346 0.05 0.165 0.245
137 0.0207604607522 0.0138225922782 0.190136130924 0.0429948593456 0.446518359657 0.0701535806711 0.05 0.165 0.245
138 0.0206980437795 0.0134473884988 0.190157853397 0.0429848076496 0.446608164546 0.0698263010529 0.05 0.165 0.245
139 0.0207810268082 0.0135404062323 0.190503344903 0.0435902571052 0.446319231245 0.0701685649384 0.05 0.165 0.245
140 0.0207867899418 0.0135583474519 0.190206177555 0.0436973534514 0.44683682948 0.069918305101 0.05 0.165 0.245
141 0.0209770478906 0.0133369425473 0.19028289798 0.0438498416319 0.44694289731 0.06923154245 0.05 0.165 0.245
142 0.0206101504327 0.0131620851666 0.190044961061 0.044041274759 0.447252963611 0.0688653323334 0.05 0.165 0.245
143 0.0205823316619 0.0130034699636 0.190375357189 0.0438179187586 0.447081781746 0.069108924391 0.05 0.165 0.245
144 0.0204927946436 0.0127329187198 0.190099005973 0.0435795587301 0.447106759163 0.0691776459136 0.05 0.165 0.245
145 0.020415081106 0.0130037546146 0.189725210846 0.0430707489822 0.447263624033 0.0689405682738 0.05 0.165 0.245
146 0.0202595101476 0.0129203566903 0.189130022438 0.0428366248177 0.447460501751 0.0686373148097 0.05 0.165 0.245
147 0.0203078276576 0.0130983393301 0.189458395567 0.0432528631503 0.447397916081 0.0683949617997 0.05 0.165 0.245
148 0.0201837729228 0.01317276693 0.188932055654 0.0427116486036 0.447303389471 0.067972758894 0.05 0.165 0.245
149 0.0202947304203 0.0132220793435 0.188612114922 0.0427624552088 0.447332169144 0.0666763125744 0.05 0.165 0.245
150 0.0202874079685 0.0130698751633 0.188857879767 0.0426597429563 0.447498737838 0.0663240272111 0.05 0.165 0.245
151 0.0204515750267 0.0130622357243 0.188645040509 0.0420986361335 0.447707300366 0.0668213555543 0.05 0.165 0.245
152 0.0203933164676 0.0130419365951 0.18877167174 0.0416757913719 0.447330572507 0.0666338639222 0.05 0.165 0.245
153 0.0203334737947 0.012656373397 0.188886581815 0.0410539879953 0.447116802709 0.0661598498352 0.05 0.165 0.245
154 0.0203702284972 0.0125829613091 0.188807427201 0.041122812456 0.446229280636 0.065282472771 0.05 0.165 0.245
155 0.0202605684742 0.012542733074 0.188911421158 0.040567967546 0.446845988041 0.0653650656178 0.05 0.165 0.245
156 0.0205849295745 0.0125491883804 0.188828436192 0.0403513177206 0.446503857396 0.0649156299974 0.05 0.165 0.245
157 0.0204714577162 0.0126156213688 0.189295274437 0.0402093760859 0.446881553729 0.0642679971627 0.05 0.165 0.245
158 0.0204944113105 0.0123207373619 0.189587800746 0.0398162364116 0.447189833226 0.0646838282162 0.05 0.165 0.245
159 0.020361347462 0.0120634820693 0.189848955764 0.0397274380236 0.447435296472 0.0642310917179 0.05 0.165 0.245
160 0.020432611584 0.0118956916533 0.190124287547 0.0395669810188 0.44794861432 0.0645931756314 0.05 0.165 0.245
161 0.0205806778616 0.0120174266455 0.18997269834 0.0395899326635 0.448038141548 0.0640898211309 0.05 0.165 0.245
162 0.0205676407766 0.0118804297652 0.189694690809 0.039891680594 0.448262057586 0.0641579952566 0.05 0.165 0.245
163 0.0202078990926 0.0119093858287 0.189549731321 0.0396646971569 0.449400842349 0.063912808548 0.05 0.165 0.245
164 0.0202685657399 0.012099944649 0.189387986729 0.0397145568295 0.449185543767 0.0643913850527 0.05 0.165 0.245
165 0.0201283546437 0.0118384230028 0.189702084006 0.0401228554994 0.448230348321 0.064329541271 0.05 0.165 0.245
166 0.0201729338304 0.0114972631324 0.190196987737 0.0395088648707 0.447783911529 0.0645383980864 0.05 0.165 0.245
167 0.020042655411 0.0114517301082 0.190095654226 0.0393416538473 0.447698594478 0.0647654659886 0.05 0.165 0.245
168 0.0198070497275 0.0112290468894 0.189954799948 0.0394768981028 0.448842385043 0.0637718295215 0.05 0.165 0.245
169 0.0198803795204 0.0110931633545 0.189920655262 0.0390949912856 0.449296223347 0.0641568074842 0.05 0.165 0.245
170 0.0198772365778 0.0110470230091 0.189909926149 0.0391066612751 0.449556326555 0.0635291002993 0.05 0.165 0.245
171 0.0196594062582 0.0109777351347 0.189462720471 0.0389386277713 0.450243818906 0.0643475035431 0.05 0.165 0.245
172 0.0197245667607 0.0111842465076 0.189676826731 0.0383258809779 0.450485319803 0.0637674314442 0.05 0.165 0.245
173 0.019851541118 0.0113136353125 0.189275085219 0.0385323513356 0.450819549951 0.0637166872026 0.05 0.165 0.245
174 0.019989841349 0.0110616852235 0.188884887608 0.0383664584757 0.45182724807 0.0641483783801 0.05 0.165 0.245
175 0.0201244750542 0.0111603242589 0.188703139646 0.0380815017351 0.451439703626 0.0641790959352 0.05 0.165 0.245
176 0.0201628325852 0.0112086535336 0.188463194414 0.0379235905872 0.451884246408 0.0640194885926 0.05 0.165 0.245
177 0.0199506445032 0.0111241747276 0.188641039697 0.0376816537335 0.452061715042 0.0634626328413 0.05 0.165 0.245
178 0.0199406323688 0.0110462157123 0.188055792874 0.0370996605778 0.451921298022 0.0631993119644 0.05 0.165 0.245
179 0.020026963778 0.0109772158073 0.188337396702 0.0366826800809 0.452163971962 0.0632784495405 0.05 0.165 0.245
180 0.0199171994145 0.0109294154055 0.188904275648 0.036780866834 0.451917852176 0.0635299009858 0.05 0.165 0.245
181 0.0197238063017 0.0108289434586 0.188992779285 0.0368767869553 0.452011654895 0.0634200864321 0.05 0.165 0.245
