block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
200 6.89950012685e+19 1.14514061844e+18 7.06489067501e+19 1.14992067746e+18 7.07023740264e+19 1.3472020311e+18 
201 6.89963541057e+19 1.1464537177e+18 7.06484358412e+19 1.14414978284e+18 7.07278241426e+19 1.31746584967e+18 
202 6.90017396414e+19 1.14716635463e+18 7.06632731375e+19 1.14470231349e+18 7.07119499708e+19 1.36037780946e+18 
203 6.90009148261e+19 1.13890749275e+18 7.0666793009e+19 1.15041140369e+18 7.07192252717e+19 1.37118709728e+18 
204 6.89962304749e+19 1.14167960008e+18 7.06706172955e+19 1.1526439276e+18 7.08262748243e+19 1.35311801154e+18 
205 6.90048867222e+19 1.13657586785e+18 7.06911587416e+19 1.14322708177e+18 7.07501582173e+19 1.33268424472e+18 
206 6.90043093371e+19 1.14306179715e+18 7.0698068842e+19 1.14458830241e+18 7.07810874476e+19 1.33427119934e+18 
207 6.90077260758e+19 1.14679602249e+18 7.07026412761e+19 1.15099160521e+18 7.07765138768e+19 1.4096574314e+18 
208 6.90137827639e+19 1.14692463414e+18 7.07146300363e+19 1.14609176614e+18 7.07748990245e+19 1.39030723109e+18 
209 6.90105743176e+19 1.13791094119e+18 7.07211234294e+19 1.14244157407e+18 7.07629754251e+19 1.36917581849e+18 
210 6.90220844843e+19 1.14214080621e+18 7.07259712451e+19 1.14477171304e+18 7.08158446744e+19 1.37428839404e+18 
211 6.90083747865e+19 1.12927854555e+18 7.07397946561e+19 1.14612674085e+18 7.08634514291e+19 1.34402679124e+18 
212 6.90133494434e+19 1.1252868276e+18 7.07374266872e+19 1.15039843174e+18 7.07949957602e+19 1.40824206377e+18 
213 6.90140065203e+19 1.12508686055e+18 7.07444258702e+19 1.15825965805e+18 7.08486859653e+19 1.34077491931e+18 
214 6.90049203242e+19 1.12758708177e+18 7.07516328082e+19 1.15708556631e+18 7.08066741617e+19 1.37806851498e+18 
215 6.90083358131e+19 1.13111957906e+18 7.07736370012e+19 1.14974243556e+18 7.0762334322e+19 1.38665564796e+18 
216 6.90129954749e+19 1.12834464623e+18 7.07772957545e+19 1.16366991336e+18 7.08304316587e+19 1.3844562639e+18 
