block_number 0.1_avg 0.1_stddev 0.33_avg 0.33_stddev 0.49_avg 0.49_stddev
128 6.01125767378e+20 2.43000892991e+19 6.06158915969e+20 2.29662147047e+19 6.08247743843e+20 2.54105960249e+19 
129 6.01156671179e+20 2.42386414354e+19 6.06345742419e+20 2.30334659472e+19 6.08591006924e+20 2.55284270176e+19 
130 6.01135797188e+20 2.42091949656e+19 6.06333679463e+20 2.32521145755e+19 6.08472161114e+20 2.5469012295e+19 
131 6.01113370631e+20 2.42769457129e+19 6.06471728314e+20 2.3189644122e+19 6.08876528195e+20 2.5471744111e+19 
132 6.01069210505e+20 2.44648043589e+19 6.06596569103e+20 2.32149580681e+19 6.08928663348e+20 2.56073371484e+19 
133 6.01179078543e+20 2.41770240903e+19 6.06589756414e+20 2.30643136728e+19 6.08675887516e+20 2.55557853953e+19 
134 6.01185518966e+20 2.43583983217e+19 6.0699275393e+20 2.33166794459e+19 6.09182062989e+20 2.56223201127e+19 
135 6.01181502968e+20 2.42987658815e+19 6.06886560329e+20 2.31709528315e+19 6.08954944086e+20 2.53049856552e+19 
136 6.01209105667e+20 2.41905682928e+19 6.06993431084e+20 2.31197474191e+19 6.0916994324e+20 2.54722086088e+19 
137 6.01412603638e+20 2.41141828786e+19 6.07021403965e+20 2.28877450385e+19 6.09262476106e+20 2.49749420906e+19 
138 6.01105215044e+20 2.42609110619e+19 6.07061027133e+20 2.28039861959e+19 6.09235907007e+20 2.52463850453e+19 
139 6.01126692587e+20 2.39082681472e+19 6.07355965176e+20 2.30589365391e+19 6.09697242659e+20 2.53634152782e+19 
140 6.01127002089e+20 2.38472508736e+19 6.0750357999e+20 2.30216464317e+19 6.09772019781e+20 2.5539736418e+19 
141 6.01019759902e+20 2.39353274039e+19 6.07565175332e+20 2.30101338626e+19 6.10032208194e+20 2.50192209039e+19 
142 6.00964179533e+20 2.3727960082e+19 6.07610677427e+20 2.2934578963e+19 6.10270098362e+20 2.50131719139e+19 
143 6.00785738311e+20 2.38608593656e+19 6.07759137364e+20 2.30673250925e+19 6.10495337963e+20 2.52541304741e+19 
144 6.00855489113e+20 2.4003344175e+19 6.07736669541e+20 2.32114329411e+19 6.10540668464e+20 2.47976482823e+19 
145 6.01065984615e+20 2.38937026742e+19 6.07955298013e+20 2.31770869304e+19 6.10664539199e+20 2.52009614154e+19 
146 6.00866625594e+20 2.3684074306e+19 6.08045366243e+20 2.3158523123e+19 6.10696292534e+20 2.48845591231e+19 
147 6.01024615576e+20 2.37982099826e+19 6.08303956257e+20 2.33406814069e+19 6.1068680196e+20 2.49859731172e+19 
148 6.00847367466e+20 2.37526534055e+19 6.08361454742e+20 2.32103190981e+19 6.11121818288e+20 2.51506913779e+19 
149 6.01045764918e+20 2.36304443731e+19 6.08312776982e+20 2.30986547188e+19 6.11196770437e+20 2.52353528159e+19 
150 6.0099497544e+20 2.36692898011e+19 6.08494950934e+20 2.31904300387e+19 6.11425400574e+20 2.4992099763e+19 
151 6.01036851013e+20 2.35904824282e+19 6.08577876282e+20 2.31588401594e+19 6.11622764663e+20 2.5492701722e+19 
152 6.00965830981e+20 2.36012060568e+19 6.08494360751e+20 2.32761909111e+19 6.11720558787e+20 2.50291906417e+19 
153 6.00920569344e+20 2.34866590224e+19 6.0828520416e+20 2.34185434645e+19 6.11782364602e+20 2.51366636457e+19 
154 6.01012432151e+20 2.36146752869e+19 6.08463506398e+20 2.32352006949e+19 6.12043107005e+20 2.5092778814e+19 
155 6.01090366358e+20 2.36917332111e+19 6.08637554801e+20 2.32284802997e+19 6.11814656814e+20 2.49011109185e+19 
156 6.008342408e+20 2.37006137887e+19 6.08836443567e+20 2.29598634613e+19 6.12214492502e+20 2.50063085597e+19 
157 6.00700271982e+20 2.37976360302e+19 6.0873196875e+20 2.30095109312e+19 6.12269500399e+20 2.50834873747e+19 
158 6.00687528652e+20 2.36494600527e+19 6.08901345659e+20 2.31167158265e+19 6.11935632037e+20 2.54392195169e+19 
159 6.00425804647e+20 2.3712338062e+19 6.09144831007e+20 2.31577509811e+19 6.12498027869e+20 2.4959850336e+19 
160 6.00739659423e+20 2.35973731633e+19 6.09305511838e+20 2.35030218827e+19 6.12134918584e+20 2.50677539196e+19 
161 6.00947347629e+20 2.36030335928e+19 6.09521470879e+20 2.34565838572e+19 6.12483455478e+20 2.49568198602e+19 
162 6.01113036925e+20 2.3738454157e+19 6.09363532441e+20 2.36732144509e+19 6.12398796948e+20 2.47632350927e+19 
163 6.01135841333e+20 2.39848185919e+19 6.09422030727e+20 2.35643219867e+19 6.12231384551e+20 2.53119128548e+19 
164 6.00912196673e+20 2.38789085744e+19 6.09317281037e+20 2.34487582811e+19 6.12690831754e+20 2.53188674337e+19 
165 6.006820737e+20 2.40162868865e+19 6.09640203348e+20 2.36874129181e+19 6.12716640822e+20 2.49204611312e+19 
166 6.00845385053e+20 2.40324940924e+19 6.09656626234e+20 2.36919793744e+19 6.13239531645e+20 2.4748417495e+19 
167 6.00716333482e+20 2.3974762288e+19 6.09709536933e+20 2.35386835221e+19 6.12948997054e+20 2.50905360258e+19 
168 6.00729175542e+20 2.39713944477e+19 6.09611831439e+20 2.3435958913e+19 6.12702744945e+20 2.50816693658e+19 
169 6.00742101549e+20 2.3944886593e+19 6.09620241197e+20 2.35193696799e+19 6.13173205836e+20 2.44591498716e+19 
170 6.00887422059e+20 2.41337109026e+19 6.09705137033e+20 2.32534263538e+19 6.13545540208e+20 2.4983987411e+19 
171 6.00897452625e+20 2.40145468913e+19 6.09897021335e+20 2.33235299295e+19 6.13462250453e+20 2.46540312941e+19 
172 6.01134292502e+20 2.38744416108e+19 6.09859963296e+20 2.36892700818e+19 6.139142482e+20 2.51245913981e+19 
173 6.01128552387e+20 2.38139475055e+19 6.09800112767e+20 2.35531040343e+19 6.13736192352e+20 2.46435246868e+19 
174 6.01235383781e+20 2.38189843394e+19 6.10077316196e+20 2.33203774149e+19 6.13837028109e+20 2.5097796547e+19 
175 6.01058106272e+20 2.38756148443e+19 6.1019075103e+20 2.32803649719e+19 6.14001217e+20 2.50246968354e+19 
176 6.01190068095e+20 2.39369691913e+19 6.10395352872e+20 2.34864274785e+19 6.13996337186e+20 2.48627675285e+19 
177 6.01196647612e+20 2.40852400737e+19 6.10446338525e+20 2.34959596653e+19 6.13893755958e+20 2.47984109486e+19 
178 6.01314055787e+20 2.41699646989e+19 6.10444378259e+20 2.34211879961e+19 6.13955588976e+20 2.52215559804e+19 
179 6.01329451843e+20 2.4258615214e+19 6.10728972158e+20 2.34652595008e+19 6.14439987401e+20 2.49544336182e+19 
180 6.01295628225e+20 2.41580472141e+19 6.11101487744e+20 2.35096249251e+19 6.14488827396e+20 2.52815787728e+19 
181 6.01103857237e+20 2.42326419596e+19 6.10969180588e+20 2.32993329238e+19 6.14333444123e+20 2.46160573122e+19 
182 6.01143135004e+20 2.41813093708e+19 6.10836005545e+20 2.32056976828e+19 6.14622463869e+20 2.49012781514e+19 
183 6.01144751366e+20 2.41663159051e+19 6.10830353639e+20 2.30662823351e+19 6.14583832749e+20 2.47489384563e+19 
184 6.01253767495e+20 2.39901810549e+19 6.10763780118e+20 2.30741038292e+19 6.1499001279e+20 2.47116575191e+19 
185 6.01174049468e+20 2.38866701893e+19 6.11114357165e+20 2.2974643063e+19 6.14883057358e+20 2.44467162867e+19 
186 6.01441483601e+20 2.38706197928e+19 6.11256607593e+20 2.35228702784e+19 6.15071554892e+20 2.45756931944e+19 
187 6.01442378837e+20 2.34745154918e+19 6.11387690365e+20 2.32902845302e+19 6.14790814725e+20 2.44595701607e+19 
188 6.01553382892e+20 2.35961141925e+19 6.11395054533e+20 2.33564117791e+19 6.1475616697e+20 2.45581769421e+19 
189 6.01326460798e+20 2.36129384605e+19 6.11559486583e+20 2.31906322831e+19 6.15033541503e+20 2.4474131317e+19 
190 6.01320771281e+20 2.37347349365e+19 6.11538831051e+20 2.33653368049e+19 6.15322223853e+20 2.45806757024e+19 
191 6.01238541483e+20 2.37809643245e+19 6.11724875722e+20 2.30309006262e+19 6.1538443944e+20 2.49425821903e+19 
192 6.01252942844e+20 2.39292997484e+19 6.11699853373e+20 2.32031222019e+19 6.15894098329e+20 2.525942155e+19 
193 6.01290732311e+20 2.40263711197e+19 6.12087246818e+20 2.31028211292e+19 6.15925816923e+20 2.47869697954e+19 
194 6.01205799973e+20 2.40356232611e+19 6.12197220376e+20 2.29954243254e+19 6.15503240034e+20 2.44196602324e+19 
195 6.01381904329e+20 2.39055473474e+19 6.12407533295e+20 2.30767583065e+19 6.15948619169e+20 2.45837945621e+19 
196 6.01458059234e+20 2.37130270063e+19 6.126434069e+20 2.31478395794e+19 6.15970824574e+20 2.49376292654e+19 
197 6.01414039094e+20 2.35701553595e+19 6.12734800328e+20 2.31716631974e+19 6.16403709681e+20 2.48507620024e+19 
198 6.01335581481e+20 2.36213265833e+19 6.12839214586e+20 2.30505471969e+19 6.16620906946e+20 2.47638156806e+19 
199 6.01426636053e+20 2.35828669598e+19 6.12906073862e+20 2.29186373832e+19 6.16141122515e+20 2.48779553823e+19 
200 6.01353264448e+20 2.34684426607e+19 6.13086405212e+20 2.29762271306e+19 6.15900996147e+20 2.4711403052e+19 
201 6.01427350263e+20 2.34554000315e+19 6.12893600043e+20 2.29097551215e+19 6.16360118133e+20 2.48852788816e+19 
202 6.01628583367e+20 2.36734702473e+19 6.13139158959e+20 2.32805976069e+19 6.16538689217e+20 2.44043766464e+19 
203 6.0168119289e+20 2.35748286649e+19 6.13442978157e+20 2.30918619849e+19 6.16439519866e+20 2.47575443453e+19 
204 6.01607955815e+20 2.36048245593e+19 6.13428445372e+20 2.30879007495e+19 6.16630376995e+20 2.46933062299e+19 
205 6.0168829187e+20 2.36731623832e+19 6.13729665753e+20 2.3167946344e+19 6.16669745461e+20 2.49721725555e+19 
206 6.01665806502e+20 2.36922421177e+19 6.13906961852e+20 2.32698670232e+19 6.16847657023e+20 2.52072093052e+19 
207 6.01615932424e+20 2.37446892465e+19 6.13843235473e+20 2.30872762951e+19 6.16882855392e+20 2.54803259904e+19 
208 6.01576909562e+20 2.36724684697e+19 6.13985035179e+20 2.31607879828e+19 6.16805759967e+20 2.53475678369e+19 
209 6.01522759846e+20 2.35791615871e+19 6.1412480267e+20 2.3389070724e+19 6.16717647985e+20 2.50619101405e+19 
210 6.01598724309e+20 2.34810706111e+19 6.14154882419e+20 2.32716733458e+19 6.16891659119e+20 2.52007480212e+19 
211 6.01499213965e+20 2.33741094418e+19 6.14330446962e+20 2.33977701858e+19 6.16623564698e+20 2.50320967053e+19 
212 6.0162199111e+20 2.34280635918e+19 6.14141119054e+20 2.31900037703e+19 6.17186279613e+20 2.5133701419e+19 
213 6.01714318631e+20 2.34283040168e+19 6.1445321285e+20 2.31176551923e+19 6.17580144199e+20 2.47274733646e+19 
214 6.01744231506e+20 2.34322827093e+19 6.14661056353e+20 2.30078856812e+19 6.17064469375e+20 2.50149563398e+19 
215 6.01733074111e+20 2.35017121489e+19 6.14742407924e+20 2.31114740042e+19 6.17806692543e+20 2.51271404969e+19 
216 6.01674081914e+20 2.36062138647e+19 6.1479863295e+20 2.28456218633e+19 6.17627374013e+20 2.48057512913e+19 
217 6.01700704747e+20 2.36969688611e+19 6.14654514164e+20 2.29495988842e+19 6.17454400186e+20 2.49594463679e+19 
